match_id,match_title,event,date,format,teams,score,maps_played,patch,pick_ban_info,tournament_name
296731,Team Secret vs TALON,Champions Tour 2024: Pacific Kickoff,2024-02-18 03:30:00,Bo3,Team Secret vs TALON,0 - 2,2,Patch 8.02,TLN ban Icebox; TS ban Split; TLN pick Breeze; TS pick Ascent; TLN ban Bind; TS ban Lotus; Sunset remains,Champions Tour 2024 Pacific Kickoff_csvs
296736,DRX vs DetonatioN FocusMe,Champions Tour 2024: Pacific Kickoff,2024-02-18 05:30:00,Bo3,DRX vs DetonatioN FocusMe,2 - 0,2,Patch 8.02,DFM ban Icebox; DRX ban Sunset; DFM pick Lotus; DRX pick Breeze; DFM ban Split; DRX ban Ascent; Bind remains,Champions Tour 2024 Pacific Kickoff_csvs
296747,Gen.G vs Paper Rex,Champions Tour 2024: Pacific Kickoff,2024-02-19 01:00:00,Bo3,Gen.G vs Paper Rex,1 - 2,3,Patch 8.02,GEN ban Split; PRX ban Icebox; GEN pick Breeze; PRX pick Lotus; GEN ban Bind; PRX ban Ascent; Sunset remains,Champions Tour 2024 Pacific Kickoff_csvs
296738,BLEED vs Global Esports,Champions Tour 2024: Pacific Kickoff,2024-02-19 04:15:00,Bo3,BLEED vs Global Esports,1 - 2,3,Patch 8.02,GE ban Lotus; BLD ban Ascent; GE pick Sunset; BLD pick Icebox; GE ban Breeze; BLD ban Bind; Split remains,Champions Tour 2024 Pacific Kickoff_csvs
296737,T1 vs ZETA DIVISION,Champions Tour 2024: Pacific Kickoff,2024-02-19 08:00:00,Bo3,T1 vs ZETA DIVISION,2 - 1,3,Patch 8.02,ZETA ban Breeze; T1 ban Icebox; ZETA pick Ascent; T1 pick Lotus; ZETA ban Split; T1 ban Bind; Sunset remains,Champions Tour 2024 Pacific Kickoff_csvs
296733,DetonatioN FocusMe vs Team Secret,Champions Tour 2024: Pacific Kickoff,2024-02-20 03:00:00,Bo3,DetonatioN FocusMe vs Team Secret,0 - 2,2,Patch 8.02,DFM ban Icebox; TS ban Split; DFM pick Lotus; TS pick Breeze; DFM ban Sunset; TS ban Bind; Ascent remains,Champions Tour 2024 Pacific Kickoff_csvs
296732,DRX vs TALON,Champions Tour 2024: Pacific Kickoff,2024-02-20 05:20:00,Bo3,DRX vs TALON,2 - 0,2,Patch 8.02,DRX ban Lotus; TLN ban Bind; DRX pick Split; TLN pick Ascent; DRX ban Sunset; TLN ban Icebox; Breeze remains,Champions Tour 2024 Pacific Kickoff_csvs
296749,Gen.G vs Rex Regum Qeon,Champions Tour 2024: Pacific Kickoff,2024-02-21 01:00:00,Bo3,Gen.G vs Rex Regum Qeon,2 - 1,3,Patch 8.02,RRQ ban Ascent; GEN ban Bind; RRQ pick Lotus; GEN pick Breeze; RRQ ban Sunset; GEN ban Split; Icebox remains,Champions Tour 2024 Pacific Kickoff_csvs
296734,TALON vs Team Secret,Champions Tour 2024: Pacific Kickoff,2024-02-21 04:30:00,Bo3,TALON vs Team Secret,0 - 2,2,Patch 8.02,TS ban Split; TLN ban Icebox; TS pick Breeze; TLN pick Ascent; TS ban Bind; TLN ban Sunset; Lotus remains,Champions Tour 2024 Pacific Kickoff_csvs
296739,ZETA DIVISION vs Global Esports,Champions Tour 2024: Pacific Kickoff,2024-02-21 07:15:00,Bo3,ZETA DIVISION vs Global Esports,2 - 0,2,Patch 8.02,GE ban Icebox; ZETA ban Breeze; GE pick Bind; ZETA pick Lotus; GE ban Ascent; ZETA ban Split; Sunset remains,Champions Tour 2024 Pacific Kickoff_csvs
297254,Team Secret vs Gen.G,Champions Tour 2024: Pacific Kickoff,2024-02-22 01:00:00,Bo3,Team Secret vs Gen.G,1 - 2,3,Patch 8.02,TS ban Split; GEN ban Ascent; TS pick Breeze; GEN pick Lotus; TS ban Bind; GEN ban Sunset; Icebox remains,Champions Tour 2024 Pacific Kickoff_csvs
297253,ZETA DIVISION vs Team Secret,Champions Tour 2024: Pacific Kickoff,2024-02-22 04:20:00,Bo3,ZETA DIVISION vs Team Secret,0 - 2,2,Patch 8.02,TS ban Split; ZETA ban Breeze; TS pick Icebox; ZETA pick Ascent; TS ban Bind; ZETA ban Sunset; Lotus remains,Champions Tour 2024 Pacific Kickoff_csvs
297255,Gen.G vs ZETA DIVISION,Champions Tour 2024: Pacific Kickoff,2024-02-22 06:30:00,Bo3,Gen.G vs ZETA DIVISION,2 - 0,2,Patch 8.02,GEN ban Bind; ZETA ban Breeze; GEN pick Icebox; ZETA pick Ascent; GEN ban Sunset; ZETA ban Split; Lotus remains,Champions Tour 2024 Pacific Kickoff_csvs
297256,T1 vs Paper Rex,Champions Tour 2024: Pacific Kickoff,2024-02-24 03:00:00,Bo3,T1 vs Paper Rex,0 - 2,2,Patch 8.03,PRX ban Breeze; T1 ban Icebox; PRX pick Split; T1 pick Ascent; PRX ban Bind; T1 ban Lotus; Sunset remains,Champions Tour 2024 Pacific Kickoff_csvs
297257,DRX vs Gen.G,Champions Tour 2024: Pacific Kickoff,2024-02-24 05:25:00,Bo3,DRX vs Gen.G,0 - 2,2,Patch 8.03,DRX ban Icebox; GEN ban Breeze; DRX pick Bind; GEN pick Lotus; DRX ban Split; GEN ban Sunset; Ascent remains,Champions Tour 2024 Pacific Kickoff_csvs
297258,Paper Rex vs Gen.G,Champions Tour 2024: Pacific Kickoff,2024-02-25 03:00:00,Bo5,Paper Rex vs Gen.G,1 - 3,4,Patch 8.03,GEN ban Sunset; PRX ban Icebox; GEN pick Ascent; PRX pick Split; GEN pick Lotus; PRX pick Bind; Breeze remains,Champions Tour 2024 Pacific Kickoff_csvs
314301.0,Global Esports vs ZETA DIVISION,Champions Tour 2024: Pacific Stage 1,2024-04-06 04:00:00,Bo3,Global Esports vs ZETA DIVISION,1 - 2,3,Patch 8.05,ZETA ban Breeze; GE ban Bind; ZETA pick Sunset; GE pick Icebox; ZETA ban Split; GE ban Lotus; Ascent remains,Champions Tour 2024 Pacific Stage 1_csvs
314302.0,Team Secret vs DRX,Champions Tour 2024: Pacific Stage 1,2024-04-06 07:00:00,Bo3,Team Secret vs DRX,0 - 2,2,Patch 8.05,TS ban Bind; DRX ban Icebox; TS pick Sunset; DRX pick Lotus; TS ban Split; DRX ban Ascent; Breeze remains,Champions Tour 2024 Pacific Stage 1_csvs
314303.0,BLEED vs TALON,Champions Tour 2024: Pacific Stage 1,2024-04-07 04:00:00,Bo3,BLEED vs TALON,1 - 2,3,Patch 8.05,TLN ban Breeze; BLD ban Ascent; TLN pick Lotus; BLD pick Bind; TLN ban Split; BLD ban Sunset; Icebox remains,Champions Tour 2024 Pacific Stage 1_csvs
314304.0,T1 vs Paper Rex,Champions Tour 2024: Pacific Stage 1,2024-04-07 07:15:00,Bo3,T1 vs Paper Rex,0 - 2,2,Patch 8.05,T1 ban Icebox; PRX ban Breeze; T1 pick Lotus; PRX pick Bind; T1 ban Split; PRX ban Ascent; Sunset remains,Champions Tour 2024 Pacific Stage 1_csvs
314305.0,Team Secret vs Rex Regum Qeon,Champions Tour 2024: Pacific Stage 1,2024-04-08 04:00:00,Bo3,Team Secret vs Rex Regum Qeon,1 - 2,3,Patch 8.05,TS ban Bind; RRQ ban Sunset; TS pick Breeze; RRQ pick Split; TS ban Lotus; RRQ ban Ascent; Icebox remains,Champions Tour 2024 Pacific Stage 1_csvs
314306.0,Global Esports vs DRX,Champions Tour 2024: Pacific Stage 1,2024-04-08 07:20:00,Bo3,Global Esports vs DRX,0 - 2,2,Patch 8.05,GE ban Bind; DRX ban Icebox; GE pick Ascent; DRX pick Lotus; GE ban Sunset; DRX ban Split; Breeze remains,Champions Tour 2024 Pacific Stage 1_csvs
314307.0,Gen.G vs TALON,Champions Tour 2024: Pacific Stage 1,2024-04-09 04:00:00,Bo3,Gen.G vs TALON,2 - 0,2,Patch 8.05,GEN ban Sunset; TLN ban Breeze; GEN pick Lotus; TLN pick Ascent; GEN ban Icebox; TLN ban Split; Bind remains,Champions Tour 2024 Pacific Stage 1_csvs
314308.0,T1 vs DetonatioN FocusMe,Champions Tour 2024: Pacific Stage 1,2024-04-09 06:10:00,Bo3,T1 vs DetonatioN FocusMe,1 - 2,3,Patch 8.05,DFM ban Bind; T1 ban Icebox; DFM pick Ascent; T1 pick Lotus; DFM ban Breeze; T1 ban Split; Sunset remains,Champions Tour 2024 Pacific Stage 1_csvs
314309.0,Gen.G vs Paper Rex,Champions Tour 2024: Pacific Stage 1,2024-04-13 04:00:00,Bo3,Gen.G vs Paper Rex,1 - 2,3,Patch 8.05,GEN ban Sunset; PRX ban Breeze; GEN pick Lotus; PRX pick Icebox; GEN ban Split; PRX ban Ascent; Bind remains,Champions Tour 2024 Pacific Stage 1_csvs
314310.0,T1 vs DRX,Champions Tour 2024: Pacific Stage 1,2024-04-13 07:10:00,Bo3,T1 vs DRX,1 - 2,3,Patch 8.05,T1 ban Icebox; DRX ban Lotus; T1 pick Breeze; DRX pick Split; T1 ban Sunset; DRX ban Ascent; Bind remains,Champions Tour 2024 Pacific Stage 1_csvs
314311.0,Team Secret vs ZETA DIVISION,Champions Tour 2024: Pacific Stage 1,2024-04-14 04:00:00,Bo3,Team Secret vs ZETA DIVISION,2 - 1,3,Patch 8.05,TS ban Bind; ZETA ban Breeze; TS pick Icebox; ZETA pick Lotus; TS ban Ascent; ZETA ban Split; Sunset remains,Champions Tour 2024 Pacific Stage 1_csvs
314312.0,BLEED vs Rex Regum Qeon,Champions Tour 2024: Pacific Stage 1,2024-04-14 07:00:00,Bo3,BLEED vs Rex Regum Qeon,0 - 2,2,Patch 8.05,BLD ban Ascent; RRQ ban Sunset; BLD pick Lotus; RRQ pick Icebox; BLD ban Split; RRQ ban Bind; Breeze remains,Champions Tour 2024 Pacific Stage 1_csvs
314313.0,Gen.G vs DetonatioN FocusMe,Champions Tour 2024: Pacific Stage 1,2024-04-15 04:00:00,Bo3,Gen.G vs DetonatioN FocusMe,2 - 0,2,Patch 8.05,DFM ban Bind; GEN ban Sunset; DFM pick Split; GEN pick Lotus; DFM ban Icebox; GEN ban Ascent; Breeze remains,Champions Tour 2024 Pacific Stage 1_csvs
314314.0,Global Esports vs TALON,Champions Tour 2024: Pacific Stage 1,2024-04-15 06:10:00,Bo3,Global Esports vs TALON,1 - 2,3,Patch 8.05,TLN ban Split; GE ban Bind; TLN pick Icebox; GE pick Breeze; TLN ban Ascent; GE ban Sunset; Lotus remains,Champions Tour 2024 Pacific Stage 1_csvs
314315.0,T1 vs Rex Regum Qeon,Champions Tour 2024: Pacific Stage 1,2024-04-16 04:00:00,Bo3,T1 vs Rex Regum Qeon,2 - 0,2,Patch 8.05,RRQ ban Sunset; T1 ban Icebox; RRQ pick Ascent; T1 pick Lotus; RRQ ban Split; T1 ban Bind; Breeze remains,Champions Tour 2024 Pacific Stage 1_csvs
314316.0,BLEED vs ZETA DIVISION,Champions Tour 2024: Pacific Stage 1,2024-04-16 06:00:00,Bo3,BLEED vs ZETA DIVISION,1 - 2,3,Patch 8.05,BLD ban Icebox; ZETA ban Breeze; BLD pick Sunset; ZETA pick Ascent; BLD ban Split; ZETA ban Bind; Lotus remains,Champions Tour 2024 Pacific Stage 1_csvs
314317.0,Gen.G vs DRX,Champions Tour 2024: Pacific Stage 1,2024-04-20 04:00:00,Bo3,Gen.G vs DRX,1 - 2,3,Patch 8.07,DRX ban Lotus; GEN ban Sunset; DRX pick Bind; GEN pick Ascent; DRX ban Breeze; GEN ban Icebox; Split remains,Champions Tour 2024 Pacific Stage 1_csvs
314318.0,BLEED vs DetonatioN FocusMe,Champions Tour 2024: Pacific Stage 1,2024-04-20 07:15:00,Bo3,BLEED vs DetonatioN FocusMe,2 - 1,3,Patch 8.07,BLD ban Icebox; DFM ban Bind; BLD pick Lotus; DFM pick Split; BLD ban Sunset; DFM ban Breeze; Ascent remains,Champions Tour 2024 Pacific Stage 1_csvs
314319.0,Global Esports vs Rex Regum Qeon,Champions Tour 2024: Pacific Stage 1,2024-04-21 04:00:00,Bo3,Global Esports vs Rex Regum Qeon,2 - 0,2,Patch 8.07,RRQ ban Sunset; GE ban Bind; RRQ pick Lotus; GE pick Icebox; RRQ ban Split; GE ban Breeze; Ascent remains,Champions Tour 2024 Pacific Stage 1_csvs
314320.0,Team Secret vs Paper Rex,Champions Tour 2024: Pacific Stage 1,2024-04-21 07:00:00,Bo3,Team Secret vs Paper Rex,2 - 0,2,Patch 8.07,TS ban Bind; PRX ban Breeze; TS pick Icebox; PRX pick Sunset; TS ban Lotus; PRX ban Ascent; Split remains,Champions Tour 2024 Pacific Stage 1_csvs
314321.0,T1 vs TALON,Champions Tour 2024: Pacific Stage 1,2024-04-22 04:00:00,Bo3,T1 vs TALON,0 - 2,2,Patch 8.07,T1 ban Icebox; TLN ban Breeze; T1 pick Lotus; TLN pick Bind; T1 ban Split; TLN ban Sunset; Ascent remains,Champions Tour 2024 Pacific Stage 1_csvs
314322.0,Gen.G vs ZETA DIVISION,Champions Tour 2024: Pacific Stage 1,2024-04-22 06:15:00,Bo3,Gen.G vs ZETA DIVISION,2 - 0,2,Patch 8.07,ZETA ban Breeze; GEN ban Sunset; ZETA pick Split; GEN pick Ascent; ZETA ban Icebox; GEN ban Bind; Lotus remains,Champions Tour 2024 Pacific Stage 1_csvs
314323.0,Team Secret vs DetonatioN FocusMe,Champions Tour 2024: Pacific Stage 1,2024-04-23 04:00:00,Bo3,Team Secret vs DetonatioN FocusMe,2 - 1,3,Patch 8.07,DFM ban Icebox; TS ban Bind; DFM pick Lotus; TS pick Breeze; DFM ban Ascent; TS ban Split; Sunset remains,Champions Tour 2024 Pacific Stage 1_csvs
314324.0,Global Esports vs Paper Rex,Champions Tour 2024: Pacific Stage 1,2024-04-23 06:50:00,Bo3,Global Esports vs Paper Rex,0 - 2,2,Patch 8.07,PRX ban Breeze; GE ban Bind; PRX pick Sunset; GE pick Icebox; PRX ban Ascent; GE ban Lotus; Split remains,Champions Tour 2024 Pacific Stage 1_csvs
314325.0,BLEED vs Paper Rex,Champions Tour 2024: Pacific Stage 1,2024-04-27 04:00:00,Bo3,BLEED vs Paper Rex,0 - 2,2,Patch 8.07,BLD ban Sunset; PRX ban Breeze; BLD pick Ascent; PRX pick Bind; BLD ban Split; PRX ban Icebox; Lotus remains,Champions Tour 2024 Pacific Stage 1_csvs
,Team 1 vs Team 2,,,,Team 1 vs Team 2,0 - 0,0,,,Champions Tour 2024 Pacific Stage 1_csvs
314327.0,T1 vs ZETA DIVISION,Champions Tour 2024: Pacific Stage 1,2024-04-28 04:00:00,Bo3,T1 vs ZETA DIVISION,2 - 1,3,Patch 8.07,ZETA ban Breeze; T1 ban Icebox; ZETA pick Bind; T1 pick Lotus; ZETA ban Split; T1 ban Ascent; Sunset remains,Champions Tour 2024 Pacific Stage 1_csvs
314328.0,Team Secret vs TALON,Champions Tour 2024: Pacific Stage 1,2024-04-28 07:10:00,Bo3,Team Secret vs TALON,1 - 2,3,Patch 8.07,TS ban Bind; TLN ban Icebox; TS pick Sunset; TLN pick Lotus; TS ban Split; TLN ban Ascent; Breeze remains,Champions Tour 2024 Pacific Stage 1_csvs
314329.0,BLEED vs DRX,Champions Tour 2024: Pacific Stage 1,2024-04-29 04:00:00,Bo3,BLEED vs DRX,0 - 2,2,Patch 8.07,DRX ban Ascent; BLD ban Sunset; DRX pick Bind; BLD pick Breeze; DRX ban Icebox; BLD ban Lotus; Split remains,Champions Tour 2024 Pacific Stage 1_csvs
314330.0,Gen.G vs Rex Regum Qeon,Champions Tour 2024: Pacific Stage 1,2024-04-29 06:05:00,Bo3,Gen.G vs Rex Regum Qeon,1 - 2,3,Patch 8.07,RRQ ban Sunset; GEN ban Icebox; RRQ pick Breeze; GEN pick Ascent; RRQ ban Lotus; GEN ban Bind; Split remains,Champions Tour 2024 Pacific Stage 1_csvs
329907.0,Team Secret vs T1,Champions Tour 2024: Pacific Stage 1,2024-05-03 04:00:00,Bo3,Team Secret vs T1,0 - 2,2,Patch 8.07,T1 ban Icebox; TS ban Bind; T1 pick Lotus; TS pick Sunset; T1 ban Ascent; TS ban Split; Breeze remains,Champions Tour 2024 Pacific Stage 1_csvs
329908.0,Paper Rex vs TALON,Champions Tour 2024: Pacific Stage 1,2024-05-03 06:10:00,Bo3,Paper Rex vs TALON,2 - 1,3,Patch 8.07,TLN ban Split; PRX ban Breeze; TLN pick Lotus; PRX pick Bind; TLN ban Ascent; PRX ban Icebox; Sunset remains,Champions Tour 2024 Pacific Stage 1_csvs
329909.0,Gen.G vs T1,Champions Tour 2024: Pacific Stage 1,2024-05-04 04:00:00,Bo3,Gen.G vs T1,1 - 2,3,Patch 8.07,GEN ban Lotus; T1 ban Icebox; GEN pick Ascent; T1 pick Sunset; GEN ban Bind; T1 ban Split; Breeze remains,Champions Tour 2024 Pacific Stage 1_csvs
329910.0,DRX vs Paper Rex,Champions Tour 2024: Pacific Stage 1,2024-05-04 07:10:00,Bo3,DRX vs Paper Rex,1 - 2,3,Patch 8.07,PRX ban Breeze; DRX ban Sunset; PRX pick Lotus; DRX pick Ascent; PRX ban Icebox; DRX ban Split; Bind remains,Champions Tour 2024 Pacific Stage 1_csvs
329912.0,T1 vs Paper Rex,Champions Tour 2024: Pacific Stage 1,2024-05-05 04:00:00,Bo3,T1 vs Paper Rex,0 - 2,2,Patch 8.07,T1 ban Icebox; PRX ban Breeze; T1 pick Lotus; PRX pick Sunset; T1 ban Bind; PRX ban Ascent; Split remains,Champions Tour 2024 Pacific Stage 1_csvs
329911.0,Gen.G vs DRX,Champions Tour 2024: Pacific Stage 1,2024-05-05 06:00:00,Bo3,Gen.G vs DRX,2 - 1,3,Patch 8.07,DRX ban Lotus; GEN ban Icebox; DRX pick Bind; GEN pick Sunset; DRX ban Breeze; GEN ban Split; Ascent remains,Champions Tour 2024 Pacific Stage 1_csvs
329913.0,T1 vs Gen.G,Champions Tour 2024: Pacific Stage 1,2024-05-11 04:00:00,Bo5,T1 vs Gen.G,0 - 3,3,Patch 8.07,T1 ban Sunset; GEN ban Breeze; T1 pick Lotus; GEN pick Icebox; T1 pick Bind; GEN pick Split; Ascent remains,Champions Tour 2024 Pacific Stage 1_csvs
329914.0,Paper Rex vs Gen.G,Champions Tour 2024: Pacific Stage 1,2024-05-12 04:00:00,Bo5,Paper Rex vs Gen.G,3 - 2,5,Patch 8.07,PRX ban Breeze; PRX ban Ascent; PRX pick Lotus; GEN pick Sunset; PRX pick Icebox; GEN pick Bind; Split remains,Champions Tour 2024 Pacific Stage 1_csvs
314340,ZETA DIVISION vs DRX,Champions Tour 2024: Pacific Stage 2,2024-06-15 04:00:00,Bo3,ZETA DIVISION vs DRX,1 - 2,3,Patch 8.10,DRX ban Bind; ZETA ban Split; DRX pick Icebox; ZETA pick Sunset; DRX ban Ascent; ZETA ban Lotus; Breeze remains,Champions Tour 2024 Pacific Stage 2_csvs
314341,Team Secret vs BLEED,Champions Tour 2024: Pacific Stage 2,2024-06-15 06:40:00,Bo3,Team Secret vs BLEED,2 - 1,3,Patch 8.10,BLD ban Icebox; TS ban Bind; BLD pick Ascent; TS pick Sunset; BLD ban Breeze; TS ban Lotus; Split remains,Champions Tour 2024 Pacific Stage 2_csvs
314342,T1 vs Gen.G,Champions Tour 2024: Pacific Stage 2,2024-06-16 04:00:00,Bo3,T1 vs Gen.G,1 - 2,3,Patch 8.10,T1 ban Breeze; GEN ban Icebox; T1 pick Split; GEN pick Lotus; T1 ban Bind; GEN ban Ascent; Sunset remains,Champions Tour 2024 Pacific Stage 2_csvs
314343,Paper Rex vs TALON,Champions Tour 2024: Pacific Stage 2,2024-06-16 07:30:00,Bo3,Paper Rex vs TALON,2 - 0,2,Patch 8.10,TLN ban Split; PRX ban Breeze; TLN pick Icebox; PRX pick Sunset; TLN ban Lotus; PRX ban Ascent; Bind remains,Champions Tour 2024 Pacific Stage 2_csvs
314344,Rex Regum Qeon vs DetonatioN FocusMe,Champions Tour 2024: Pacific Stage 2,2024-06-17 04:00:00,Bo3,Rex Regum Qeon vs DetonatioN FocusMe,2 - 0,2,Patch 8.10,RRQ ban Bind; DFM ban Breeze; RRQ pick Icebox; DFM pick Ascent; RRQ ban Sunset; DFM ban Split; Lotus remains,Champions Tour 2024 Pacific Stage 2_csvs
314345,Team Secret vs Global Esports,Champions Tour 2024: Pacific Stage 2,2024-06-17 06:35:00,Bo3,Team Secret vs Global Esports,2 - 0,2,Patch 8.10,TS ban Bind; GE ban Breeze; TS pick Sunset; GE pick Ascent; TS ban Lotus; GE ban Split; Icebox remains,Champions Tour 2024 Pacific Stage 2_csvs
314346,TALON vs Rex Regum Qeon,Champions Tour 2024: Pacific Stage 2,2024-06-22 04:00:00,Bo3,TALON vs Rex Regum Qeon,2 - 1,3,Patch 8.11,TLN ban Split; RRQ ban Bind; TLN pick Lotus; RRQ pick Ascent; TLN ban Sunset; RRQ ban Haven; Icebox remains,Champions Tour 2024 Pacific Stage 2_csvs
314347,Paper Rex vs DRX,Champions Tour 2024: Pacific Stage 2,2024-06-22 07:50:00,Bo3,Paper Rex vs DRX,2 - 1,3,Patch 8.11,PRX ban Ascent; DRX ban Sunset; PRX pick Split; DRX pick Haven; PRX ban Bind; DRX ban Lotus; Icebox remains,Champions Tour 2024 Pacific Stage 2_csvs
314348,Global Esports vs BLEED,Champions Tour 2024: Pacific Stage 2,2024-06-23 04:00:00,Bo3,Global Esports vs BLEED,2 - 0,2,Patch 8.11,GE ban Split; BLD ban Icebox; GE pick Lotus; BLD pick Sunset; GE ban Bind; BLD ban Ascent; Haven remains,Champions Tour 2024 Pacific Stage 2_csvs
314349,DetonatioN FocusMe vs ZETA DIVISION,Champions Tour 2024: Pacific Stage 2,2024-06-23 06:05:00,Bo3,DetonatioN FocusMe vs ZETA DIVISION,2 - 1,3,Patch 8.11,DFM ban Bind; ZETA ban Split; DFM pick Haven; ZETA pick Sunset; DFM ban Lotus; ZETA ban Icebox; Ascent remains,Champions Tour 2024 Pacific Stage 2_csvs
314350,DRX vs Rex Regum Qeon,Champions Tour 2024: Pacific Stage 2,2024-06-24 04:00:00,Bo3,DRX vs Rex Regum Qeon,0 - 2,2,Patch 8.11,DRX ban Icebox; RRQ ban Bind; DRX pick Split; RRQ pick Sunset; DRX ban Lotus; RRQ ban Ascent; Haven remains,Champions Tour 2024 Pacific Stage 2_csvs
314351,Team Secret vs T1,Champions Tour 2024: Pacific Stage 2,2024-06-24 06:20:00,Bo3,Team Secret vs T1,2 - 1,3,Patch 8.11,TS ban Bind; T1 ban Sunset; TS pick Haven; T1 pick Split; TS ban Ascent; T1 ban Lotus; Icebox remains,Champions Tour 2024 Pacific Stage 2_csvs
314352,TALON vs DetonatioN FocusMe,Champions Tour 2024: Pacific Stage 2,2024-06-29 04:00:00,Bo3,TALON vs DetonatioN FocusMe,2 - 0,2,Patch 9.0,TLN ban Split; DFM ban Bind; TLN pick Lotus; DFM pick Sunset; TLN ban Haven; DFM ban Icebox; Ascent remains,Champions Tour 2024 Pacific Stage 2_csvs
314353,ZETA DIVISION vs Rex Regum Qeon,Champions Tour 2024: Pacific Stage 2,2024-06-29 06:10:00,Bo3,ZETA DIVISION vs Rex Regum Qeon,0 - 2,2,Patch 9.0,RRQ ban Bind; ZETA ban Icebox; RRQ pick Split; ZETA pick Sunset; RRQ ban Haven; ZETA ban Lotus; Ascent remains,Champions Tour 2024 Pacific Stage 2_csvs
314354,Global Esports vs T1,Champions Tour 2024: Pacific Stage 2,2024-06-30 04:00:00,Bo3,Global Esports vs T1,1 - 2,3,Patch 9.0,GE ban Bind; T1 ban Sunset; GE pick Icebox; T1 pick Lotus; GE ban Split; T1 ban Haven; Ascent remains,Champions Tour 2024 Pacific Stage 2_csvs
314355,BLEED vs Gen.G,Champions Tour 2024: Pacific Stage 2,2024-06-30 07:15:00,Bo3,BLEED vs Gen.G,1 - 2,3,Patch 9.0,BLD ban Lotus; GEN ban Bind; BLD pick Ascent; GEN pick Sunset; BLD ban Split; GEN ban Haven; Icebox remains,Champions Tour 2024 Pacific Stage 2_csvs
314356,Paper Rex vs DetonatioN FocusMe,Champions Tour 2024: Pacific Stage 2,2024-07-01 04:00:00,Bo3,Paper Rex vs DetonatioN FocusMe,2 - 0,2,Patch 9.0,DFM ban Split; PRX ban Ascent; DFM pick Icebox; PRX pick Sunset; DFM ban Bind; PRX ban Haven; Lotus remains,Champions Tour 2024 Pacific Stage 2_csvs
314357,DRX vs TALON,Champions Tour 2024: Pacific Stage 2,2024-07-01 06:00:00,Bo3,DRX vs TALON,2 - 1,3,Patch 9.0,DRX ban Lotus; TLN ban Split; DRX pick Ascent; TLN pick Haven; DRX ban Sunset; TLN ban Bind; Icebox remains,Champions Tour 2024 Pacific Stage 2_csvs
314358,Paper Rex vs Rex Regum Qeon,Champions Tour 2024: Pacific Stage 2,2024-07-05 04:00:00,Bo3,Paper Rex vs Rex Regum Qeon,2 - 1,3,Patch 9.0,PRX ban Split; RRQ ban Bind; PRX pick Lotus; RRQ pick Ascent; PRX ban Haven; RRQ ban Icebox; Sunset remains,Champions Tour 2024 Pacific Stage 2_csvs
314359,Gen.G vs Global Esports,Champions Tour 2024: Pacific Stage 2,2024-07-05 07:00:00,Bo3,Gen.G vs Global Esports,2 - 0,2,Patch 9.0,GE ban Bind; GEN ban Icebox; GE pick Lotus; GEN pick Ascent; GE ban Split; GEN ban Haven; Sunset remains,Champions Tour 2024 Pacific Stage 2_csvs
314360,DRX vs DetonatioN FocusMe,Champions Tour 2024: Pacific Stage 2,2024-07-06 04:00:00,Bo3,DRX vs DetonatioN FocusMe,2 - 1,3,Patch 9.0,DRX ban Sunset; DFM ban Split; DRX pick Icebox; DFM pick Ascent; DRX ban Bind; DFM ban Lotus; Haven remains,Champions Tour 2024 Pacific Stage 2_csvs
314361,ZETA DIVISION vs TALON,Champions Tour 2024: Pacific Stage 2,2024-07-06 06:45:00,Bo3,ZETA DIVISION vs TALON,2 - 1,3,Patch 9.0,ZETA ban Icebox; TLN ban Split; ZETA pick Ascent; TLN pick Lotus; ZETA ban Sunset; TLN ban Bind; Haven remains,Champions Tour 2024 Pacific Stage 2_csvs
314362,Gen.G vs Team Secret,Champions Tour 2024: Pacific Stage 2,2024-07-07 04:00:00,Bo3,Gen.G vs Team Secret,1 - 2,3,Patch 9.0,TS ban Bind; GEN ban Icebox; TS pick Sunset; GEN pick Lotus; TS ban Ascent; GEN ban Haven; Split remains,Champions Tour 2024 Pacific Stage 2_csvs
314363,Paper Rex vs ZETA DIVISION,Champions Tour 2024: Pacific Stage 2,2024-07-07 07:00:00,Bo3,Paper Rex vs ZETA DIVISION,2 - 1,3,Patch 9.0,ZETA ban Icebox; PRX ban Haven; ZETA pick Ascent; PRX pick Lotus; ZETA ban Split; PRX ban Bind; Sunset remains,Champions Tour 2024 Pacific Stage 2_csvs
314364,T1 vs BLEED,Champions Tour 2024: Pacific Stage 2,2024-07-08 04:00:00,Bo3,T1 vs BLEED,2 - 1,3,Patch 9.0,BLD ban Split; T1 ban Sunset; BLD pick Bind; T1 pick Lotus; BLD ban Icebox; T1 ban Haven; Ascent remains,Champions Tour 2024 Pacific Stage 2_csvs
365316,Gen.G vs Rex Regum Qeon,Champions Tour 2024: Pacific Stage 2,2024-07-12 04:00:00,Bo3,Gen.G vs Rex Regum Qeon,2 - 0,2,Patch 9.0,RRQ ban Lotus; GEN ban Abyss; RRQ pick Haven; GEN pick Bind; RRQ ban Ascent; GEN ban Icebox; Sunset remains,Champions Tour 2024 Pacific Stage 2_csvs
